Country,Province,City,Job_Title,Low_Salary_Yearly,Median_Salary_Yearly,Max_Salary_Yearly,Currency,Year,Cost_of_Living_Yearly
Canada,NL,South Coast--Burin Peninsula,Cable television service and maintenance technicians,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Plumbers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Steamfitters, pipefitters and sprinkler system installers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Gas fitters,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Carpenters,16000,22000,38460,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Cabinetmakers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Bricklayers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Concrete finishers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Tilesetters,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Plasterers, drywall installers and finishers and lathers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Roofers and shinglers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Glaziers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Insulators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Painters and decorators (except interior decorators),0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Floor covering installers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Contractors and supervisors, mechanic trades",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Contractors and supervisors, heavy equipment operator crews",17000,25500,41000,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, printing and related occupations",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, railway transport operations",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, motor transport and other ground transit operators",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Construction millwrights and industrial mechanics,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Heavy-duty equipment mechanics,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Refrigeration and air conditioning mechanics,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Railway carmen/women,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Aircraft mechanics and aircraft inspectors,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Machine fitters,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Elevator constructors and mechanics,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Automotive service technicians, truck and bus mechanics and mechanical repairers",15000,24000,34080,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Motor vehicle body repairers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Oil and solid fuel heating mechanics,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Appliance servicers and repairers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Electrical mechanics,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Motorcycle, all-terrain vehicle and other related mechanics",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Other small engine and small equipment repairers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Railway and yard locomotive engineers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Railway conductors and brakemen/women,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Crane operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Drillers and blasters - surface mining, quarrying and construction",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Water well drillers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Printing press operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Other trades and related occupations, n.e.c.",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Residential and commercial installers and servicers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Waterworks and gas maintenance workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Pest controllers and fumigators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Other repairers and servicers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Longshore workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Material handlers,11150,13000,30000,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Transport truck drivers,13930,18960,31000,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,"Bus drivers, subway operators and other transit operators",12000,20000,33000,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Taxi and limousine drivers and chauffeurs,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Delivery and courier service drivers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Heavy equipment operators (except crane),18000,25000,40000,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Public works maintenance equipment operators and related workers,20000,23750,33000,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Railway yard and track maintenance workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Water transport deck and engine room crew,14420,24000,35000,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Boat and cable ferry operators and related occupations,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Air transport ramp attendants,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Other automotive mechanical installers and servicers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Construction trades helpers and labourers,12500,19960,35450,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Other trades helpers and labourers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Public works and maintenance labourers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Railway and motor transport labourers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, logging and forestry",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, mining and quarrying",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Contractors and supervisors, oil and gas drilling and services",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Underground production and development miners,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Oil and gas well drillers, servicers, testers and related workers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Logging machinery operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Agricultural service contractors, farm supervisors and specialized livestock workers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Fishing masters and officers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Fishermen/women,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Underground mine service and support workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Oil and gas well drilling and related workers and services operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Chain saw and skidder operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Silviculture and forestry workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,General farm workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Nursery and greenhouse workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Fishing vessel deckhands,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Trappers and hunters,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Harvesting labourers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Landscaping and grounds maintenance labourers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Aquaculture and marine harvest labourers,13000,14940,16760,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,Mine labourers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Oil and gas drilling, servicing and related labourers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Logging and forestry labourers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, mineral and metal processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, petroleum, gas and chemical processing and utilities",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, food, beverage and associated products processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, plastic and rubber products manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, forest products processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, textile, fabric, fur and leather products processing and manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, motor vehicle assembling",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, electronics manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, electrical products manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, furniture and fixtures manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, other mechanical and metal products manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Supervisors, other products manufacturing and assembly",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Central control and process operators, mineral and metal processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Petroleum, gas and chemical process operators",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Pulping, papermaking and coating control operators",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Power engineers and power systems operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Water and waste treatment plant operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Machine operators, mineral and metal processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Foundry workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Glass forming and finishing machine operators and glass cutters,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Concrete, clay and stone forming operators",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Inspectors and testers, mineral and metal processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Metalworking and forging machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Machining tool operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Other metal products machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Chemical plant machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Plastics processing machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Rubber processing machine operators and related workers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Sawmill machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Pulp mill machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Papermaking and finishing machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Other wood processing machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Paper converting machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Lumber graders and other wood processing inspectors and graders,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Woodworking machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Weavers, knitters and other fabric making occupations",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Fabric, fur and leather cutters",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Industrial sewing machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Process control and machine operators, food, beverage and associated products processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Industrial butchers and meat cutters, poultry preparers and related workers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Fish and seafood plant workers,11850,14200,15850,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,"Testers and graders, food, beverage and associated products processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Plateless printing equipment operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Camera, platemaking and other prepress occupations",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Binding and finishing machine operators,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Photographic and film processors,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Aircraft assemblers and aircraft assembly inspectors,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Motor vehicle assemblers, inspectors and testers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Electronics assemblers, fabricators, inspectors and testers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Assemblers, fabricators and inspectors, industrial electrical motors and transformers",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Mechanical assemblers and inspectors,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Machine operators and inspectors, electrical apparatus manufacturing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Boat assemblers and inspectors,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Furniture and fixture assemblers and inspectors,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Other wood products assemblers and inspectors,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Furniture finishers and refinishers,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Plastic products assemblers, finishers and inspectors",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Industrial painters, coaters and metal finishing process operators",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Other products assemblers, finishers and inspectors",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Labourers in mineral and metal processing,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Labourers in metal fabrication,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Labourers in chemical products processing and utilities,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Labourers in wood, pulp and paper processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Labourers in rubber and plastic products manufacturing,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Labourers in textile processing,0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,"Labourers in food, beverage and associated products processing",0,0,0,CAD,NA,32000
Canada,NL,South Coast--Burin Peninsula,Labourers in fish and seafood processing,11400,13520,16050,CAD,2016-2017,32000
Canada,NL,South Coast--Burin Peninsula,"Other labourers in processing, manufacturing and utilities",11150,14000,26460,CAD,2016-2017,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,Legislators,0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,Senior government managers and officials,0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,"Senior managers - financial, communications and other business services",0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,"Senior managers - health, education, social and community services and membership organizations",0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,"Senior managers - trade, broadcasting and other services, n.e.c.",0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,"Senior managers - construction, transportation, production and utilities",0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,Financial managers,0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,Human resources managers,0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,Purchasing managers,0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,Other administrative services managers,0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,"Insurance, real estate and financial brokerage managers",0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,"Banking, credit and other investment managers",0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,"Advertising, marketing and public relations managers",0,0,0,CAD,NA,32000
Canada,NL,West Coast--Northern Peninsula--Labrador,Other business services managers,0,0,0,CAD,NA,32000
